TimeStamp;Вибрация корпуса силовой турбины (гориз.) (поз. В2);0 - Bad, 1 - Good
12:13:52.621;3.374;1
12:13:52.646;3.372;1
12:13:52.667;3.372;1
12:13:52.691;3.369;1
12:13:52.715;3.372;1
12:13:52.739;3.372;1
12:13:52.762;3.374;1
12:13:52.783;3.374;1
12:13:52.806;3.364;1
12:13:52.829;3.364;1
12:13:52.851;3.372;1
12:13:52.875;3.381;1
12:13:52.898;3.381;1
12:13:52.921;3.379;1
12:13:52.944;3.379;1
12:13:52.967;3.374;1
12:13:52.991;3.359;1
12:13:53.013;3.364;1
12:13:53.036;3.364;1
12:13:53.060;3.379;1
12:13:53.085;3.379;1
12:13:53.105;3.384;1
12:13:53.131;3.376;1
12:13:53.152;3.372;1
12:13:53.175;3.372;1
12:13:53.197;3.364;1
12:13:53.220;3.362;1
12:13:53.243;3.376;1
12:13:53.266;3.388;1
12:13:53.289;3.388;1
12:13:53.312;3.391;1
12:13:53.335;3.379;1
12:13:53.358;3.379;1
12:13:53.384;3.379;1
12:13:53.405;3.374;1
12:13:53.428;3.381;1
12:13:53.450;3.381;1
12:13:53.473;3.398;1
12:13:53.496;3.398;1
12:13:53.519;3.396;1
12:13:53.542;3.391;1
12:13:53.565;3.391;1
12:13:53.589;3.391;1
12:13:53.611;3.388;1
12:13:53.634;3.393;1
12:13:53.657;3.393;1
12:13:53.682;3.396;1
12:13:53.703;3.398;1
12:13:53.729;3.398;1
12:13:53.749;3.398;1
12:13:53.772;3.391;1
12:13:53.795;3.384;1
12:13:53.818;3.384;1
12:13:53.841;3.396;1
12:13:53.866;3.396;1
12:13:53.887;3.396;1
12:13:53.910;3.396;1
12:13:53.933;3.386;1
12:13:53.955;3.386;1
12:13:53.980;3.386;1
12:13:54.001;3.386;1
12:13:54.024;3.386;1
12:13:54.047;3.384;1
12:13:54.070;3.386;1
12:13:54.093;3.393;1
12:13:54.116;3.393;1
12:13:54.142;3.393;1
12:13:54.164;3.379;1
12:13:54.185;3.386;1
12:13:54.208;3.386;1
12:13:54.231;3.386;1
12:13:54.254;3.386;1
12:13:54.279;3.386;1
12:13:54.300;3.393;1
12:13:54.323;3.381;1
12:13:54.346;3.381;1
12:13:54.369;3.381;1
12:13:54.393;3.381;1
12:13:54.416;3.381;1
12:13:54.439;3.388;1
12:13:54.461;3.386;1
12:13:54.484;3.384;1
12:13:54.510;3.372;1
12:13:54.530;3.372;1
12:13:54.554;3.372;1
12:13:54.578;3.362;1
12:13:54.601;3.359;1
12:13:54.625;3.364;1
12:13:54.647;3.369;1
12:13:54.668;3.369;1
12:13:54.694;3.369;1
12:13:54.714;3.362;1
12:13:54.738;3.343;1
12:13:54.760;3.34;1
12:13:54.786;3.345;1
12:13:54.810;3.345;1
12:13:54.829;3.345;1
12:13:54.853;3.345;1
12:13:54.876;3.34;1
12:13:54.899;3.328;1
12:13:54.924;3.326;1
12:13:54.945;3.326;1
12:13:54.967;3.333;1
12:13:54.990;3.333;1
12:13:55.015;3.326;1
12:13:55.036;3.331;1
12:13:55.060;3.331;1
12:13:55.085;3.331;1
12:13:55.105;3.323;1
12:13:55.128;3.321;1
12:13:55.152;3.321;1
12:13:55.176;3.318;1
12:13:55.200;3.323;1
12:13:55.221;3.328;1
12:13:55.244;3.328;1
12:13:55.267;3.333;1
12:13:55.290;3.333;1
12:13:55.312;3.321;1
12:13:55.335;3.318;1
12:13:55.361;3.326;1
12:13:55.386;3.326;1
12:13:55.406;3.328;1
12:13:55.427;3.328;1
12:13:55.451;3.328;1
12:13:55.474;3.326;1
12:13:55.497;3.318;1
12:13:55.521;3.318;1
12:13:55.542;3.314;1
12:13:55.569;3.311;1
12:13:55.589;3.311;1
12:13:55.613;3.314;1
12:13:55.634;3.328;1
12:13:55.660;3.318;1
12:13:55.685;3.318;1
12:13:55.703;3.318;1
12:13:55.729;3.309;1
12:13:55.750;3.299;1
12:13:55.773;3.309;1
12:13:55.798;3.314;1
12:13:55.819;3.314;1
12:13:55.843;3.314;1
12:13:55.867;3.321;1
12:13:55.887;3.309;1
12:13:55.912;3.306;1
12:13:55.935;3.302;1
12:13:55.957;3.302;1
12:13:55.981;3.306;1
12:13:56.002;3.306;1
12:13:56.025;3.316;1
12:13:56.049;3.321;1
12:13:56.071;3.321;1
12:13:56.094;3.311;1
12:13:56.118;3.311;1
12:13:56.140;3.311;1
12:13:56.166;3.306;1
12:13:56.188;3.316;1
12:13:56.210;3.326;1
12:13:56.232;3.326;1
12:13:56.255;3.326;1
12:13:56.282;3.323;1
12:13:56.302;3.323;1
12:13:56.327;3.318;1
12:13:56.348;3.314;1
12:13:56.370;3.311;1
12:13:56.394;3.311;1
12:13:56.416;3.314;1
12:13:56.439;3.314;1
12:13:56.462;3.309;1
12:13:56.486;3.299;1
12:13:56.508;3.299;1
12:13:56.531;3.29;1
12:13:56.554;3.29;1
12:13:56.577;3.297;1
12:13:56.600;3.309;1
12:13:56.623;3.311;1
12:13:56.646;3.311;1
12:13:56.670;3.311;1
12:13:56.694;3.314;1
12:13:56.715;3.294;1
12:13:56.741;3.309;1
12:13:56.763;3.304;1
12:13:56.785;3.304;1
12:13:56.807;3.304;1
12:13:56.831;3.314;1
12:13:56.853;3.311;1
12:13:56.876;3.314;1
12:13:56.902;3.309;1
12:13:56.923;3.309;1
12:13:56.945;3.309;1
12:13:56.969;3.304;1
12:13:56.993;3.311;1
12:13:57.015;3.321;1
12:13:57.037;3.323;1
12:13:57.061;3.323;1
12:13:57.085;3.318;1
12:13:57.106;3.318;1
12:13:57.129;3.311;1
12:13:57.152;3.316;1
12:13:57.178;3.316;1
12:13:57.201;3.321;1
12:13:57.221;3.321;1
12:13:57.247;3.321;1
12:13:57.268;3.321;1
12:13:57.290;3.326;1
12:13:57.315;3.311;1
12:13:57.337;3.311;1
12:13:57.359;3.311;1
12:13:57.385;3.311;1
12:13:57.406;3.311;1
12:13:57.429;3.318;1
12:13:57.452;3.316;1
12:13:57.474;3.304;1
12:13:57.500;3.304;1
12:13:57.520;3.294;1
12:13:57.546;3.299;1
12:13:57.566;3.302;1
12:13:57.591;3.302;1
12:13:57.612;3.306;1
12:13:57.637;3.306;1
12:13:57.659;3.299;1
12:13:57.683;3.299;1
12:13:57.705;3.299;1
12:13:57.728;3.297;1
12:13:57.751;3.292;1
12:13:57.774;3.292;1
12:13:57.799;3.299;1
12:13:57.819;3.306;1
12:13:57.845;3.306;1
12:13:57.868;3.297;1
12:13:57.888;3.297;1
12:13:57.911;3.292;1
12:13:57.936;3.292;1
12:13:57.959;3.299;1
12:13:57.982;3.299;1
12:13:58.003;3.306;1
12:13:58.027;3.306;1
12:13:58.050;3.302;1
12:13:58.072;3.302;1
12:13:58.098;3.297;1
12:13:58.121;3.302;1
12:13:58.143;3.306;1
12:13:58.165;3.306;1
12:13:58.188;3.314;1
12:13:58.210;3.314;1
12:13:58.236;3.314;1
12:13:58.257;3.316;1
12:13:58.283;3.309;1
12:13:58.305;3.309;1
12:13:58.327;3.306;1
12:13:58.348;3.306;1
12:13:58.372;3.311;1
12:13:58.396;3.318;1
12:13:58.418;3.314;1
12:13:58.441;3.314;1
12:13:58.463;3.297;1
12:13:58.488;3.297;1
12:13:58.510;3.297;1
12:13:58.532;3.299;1
12:13:58.556;3.302;1
12:13:58.581;3.302;1
12:13:58.604;3.302;1
12:13:58.627;3.302;1
12:13:58.647;3.294;1
12:13:58.671;3.292;1
12:13:58.695;3.287;1
12:13:58.716;3.287;1
12:13:58.739;3.297;1
12:13:58.762;3.297;1
12:13:58.785;3.297;1
12:13:58.808;3.309;1
12:13:58.831;3.299;1
12:13:58.854;3.299;1
12:13:58.877;3.297;1
12:13:58.900;3.297;1
12:13:58.923;3.306;1
12:13:58.946;3.306;1
12:13:58.970;3.309;1
12:13:58.992;3.314;1
12:13:59.015;3.306;1
12:13:59.038;3.306;1
12:13:59.061;3.299;1
12:13:59.086;3.292;1
12:13:59.107;3.299;1
12:13:59.132;3.299;1
12:13:59.155;3.309;1
12:13:59.177;3.309;1
12:13:59.200;3.316;1
12:13:59.223;3.316;1
12:13:59.245;3.304;1
12:13:59.269;3.304;1
12:13:59.292;3.29;1
12:13:59.317;3.29;1
12:13:59.339;3.294;1
12:13:59.361;3.299;1
12:13:59.386;3.302;1
12:13:59.409;3.302;1
12:13:59.429;3.294;1
12:13:59.453;3.294;1
12:13:59.475;3.287;1
12:13:59.498;3.282;1
12:13:59.524;3.285;1
12:13:59.546;3.287;1
12:13:59.568;3.287;1
12:13:59.591;3.287;1
12:13:59.614;3.292;1
12:13:59.637;3.29;1
12:13:59.661;3.287;1
12:13:59.684;3.278;1
12:13:59.706;3.278;1
12:13:59.730;3.278;1
12:13:59.753;3.278;1
12:13:59.775;3.29;1
12:13:59.798;3.297;1
12:13:59.821;3.285;1
12:13:59.847;3.278;1
12:13:59.869;3.278;1
12:13:59.891;3.278;1
12:13:59.913;3.287;1
12:13:59.937;3.292;1
12:13:59.962;3.297;1
12:13:59.986;3.294;1
12:14:00.005;3.294;1
12:14:00.031;3.294;1
12:14:00.052;3.292;1
12:14:00.076;3.29;1
12:14:00.097;3.285;1
12:14:00.120;3.287;1
12:14:00.143;3.287;1
12:14:00.169;3.294;1
12:14:00.189;3.299;1
12:14:00.212;3.299;1
12:14:00.235;3.287;1
12:14:00.258;3.278;1
12:14:00.283;3.278;1
12:14:00.305;3.282;1
12:14:00.328;3.282;1
12:14:00.351;3.285;1
12:14:00.374;3.278;1
12:14:00.397;3.273;1
12:14:00.421;3.273;1
12:14:00.443;3.258;1
12:14:00.468;3.261;1
12:14:00.490;3.261;1
12:14:00.511;3.258;1
12:14:00.536;3.265;1
12:14:00.557;3.265;1
12:14:00.581;3.273;1
12:14:00.604;3.273;1
12:14:00.628;3.27;1
12:14:00.649;3.27;1
12:14:00.673;3.265;1
12:14:00.696;3.265;1
12:14:00.717;3.261;1
12:14:00.743;3.273;1
12:14:00.764;3.273;1
12:14:00.786;3.265;1
12:14:00.809;3.265;1
12:14:00.834;3.258;1
12:14:00.857;3.258;1
12:14:00.881;3.261;1
12:14:00.905;3.261;1
12:14:00.925;3.261;1
12:14:00.948;3.261;1
12:14:00.970;3.265;1
12:14:00.993;3.265;1
12:14:01.017;3.261;1
12:14:01.040;3.251;1
12:14:01.064;3.251;1
12:14:01.089;3.256;1
12:14:01.108;3.258;1
12:14:01.132;3.258;1
12:14:01.155;3.263;1
12:14:01.177;3.268;1
12:14:01.202;3.256;1
12:14:01.223;3.249;1
12:14:01.246;3.249;1
12:14:01.270;3.249;1
12:14:01.294;3.256;1
12:14:01.316;3.265;1
12:14:01.338;3.268;1
12:14:01.364;3.261;1
12:14:01.387;3.261;1
12:14:01.407;3.261;1
12:14:01.430;3.251;1
12:14:01.455;3.251;1
12:14:01.478;3.253;1
12:14:01.500;3.263;1
12:14:01.523;3.265;1
12:14:01.545;3.265;1
12:14:01.568;3.265;1
12:14:01.592;3.263;1
12:14:01.614;3.258;1
12:14:01.640;3.256;1
12:14:01.662;3.258;1
12:14:01.685;3.258;1
12:14:01.706;3.258;1
12:14:01.730;3.268;1
12:14:01.754;3.273;1
12:14:01.777;3.265;1
12:14:01.800;3.258;1
12:14:01.824;3.258;1
12:14:01.846;3.253;1
12:14:01.868;3.261;1
12:14:01.890;3.261;1
12:14:01.913;3.265;1
12:14:01.936;3.263;1
12:14:01.959;3.263;1
12:14:01.983;3.256;1
12:14:02.005;3.256;1
12:14:02.028;3.253;1
12:14:02.051;3.268;1
12:14:02.074;3.268;1
12:14:02.097;3.268;1
12:14:02.122;3.268;1
12:14:02.144;3.268;1
12:14:02.166;3.275;1
12:14:02.190;3.27;1
12:14:02.212;3.265;1
12:14:02.237;3.265;1
12:14:02.259;3.268;1
12:14:02.283;3.268;1
12:14:02.304;3.273;1
12:14:02.329;3.273;1
12:14:02.350;3.275;1
12:14:02.374;3.275;1
12:14:02.397;3.258;1
12:14:02.421;3.256;1
12:14:02.442;3.256;1
12:14:02.466;3.256;1
12:14:02.489;3.256;1
12:14:02.513;3.256;1
12:14:02.536;3.261;1
12:14:02.558;3.256;1
12:14:02.584;3.246;1
12:14:02.603;3.246;1
12:14:02.627;3.246;1
12:14:02.650;3.246;1
12:14:02.674;3.246;1
12:14:02.697;3.261;1
12:14:02.721;3.263;1
12:14:02.743;3.256;1
12:14:02.765;3.249;1
12:14:02.787;3.249;1
12:14:02.810;3.249;1
12:14:02.834;3.246;1
12:14:02.857;3.258;1
12:14:02.881;3.261;1
12:14:02.905;3.265;1
12:14:02.925;3.265;1
12:14:02.950;3.265;1
12:14:02.971;3.27;1
12:14:02.995;3.265;1
12:14:03.019;3.268;1
12:14:03.041;3.27;1
12:14:03.063;3.27;1
12:14:03.088;3.278;1
12:14:03.110;3.278;1
12:14:03.134;3.282;1
12:14:03.155;3.275;1
12:14:03.183;3.278;1
12:14:03.202;3.278;1
12:14:03.224;3.273;1
12:14:03.247;3.282;1
12:14:03.271;3.282;1
12:14:03.293;3.275;1
12:14:03.318;3.27;1
12:14:03.340;3.27;1
12:14:03.362;3.263;1
12:14:03.387;3.261;1
12:14:03.409;3.261;1
12:14:03.433;3.263;1
12:14:03.454;3.27;1
12:14:03.479;3.27;1
12:14:03.500;3.27;1
12:14:03.525;3.273;1
12:14:03.546;3.28;1
12:14:03.569;3.275;1
12:14:03.594;3.27;1
12:14:03.615;3.27;1
12:14:03.641;3.27;1
12:14:03.663;3.275;1
12:14:03.687;3.275;1
12:14:03.709;3.278;1
12:14:03.731;3.273;1
12:14:03.754;3.268;1
12:14:03.777;3.268;1
12:14:03.800;3.261;1
12:14:03.824;3.265;1
12:14:03.846;3.268;1
12:14:03.868;3.268;1
12:14:03.892;3.275;1
12:14:03.916;3.275;1
12:14:03.939;3.278;1
12:14:03.961;3.273;1
12:14:03.984;3.273;1
12:14:04.006;3.27;1
12:14:04.030;3.27;1
12:14:04.053;3.27;1
12:14:04.075;3.29;1
12:14:04.101;3.297;1
12:14:04.121;3.299;1
12:14:04.145;3.287;1
12:14:04.168;3.287;1
12:14:04.192;3.287;1
12:14:04.215;3.275;1
12:14:04.237;3.275;1
12:14:04.259;3.278;1
12:14:04.288;3.282;1
12:14:04.305;3.278;1
12:14:04.329;3.278;1
12:14:04.351;3.278;1
12:14:04.374;3.27;1
12:14:04.399;3.265;1
12:14:04.423;3.268;1
12:14:04.445;3.278;1
12:14:04.469;3.278;1
12:14:04.490;3.278;1
12:14:04.512;3.28;1
12:14:04.538;3.278;1
12:14:04.560;3.265;1
12:14:04.582;3.268;1
12:14:04.605;3.268;1
12:14:04.627;3.268;1
12:14:04.652;3.273;1
12:14:04.675;3.278;1
12:14:04.696;3.28;1
12:14:04.719;3.273;1
12:14:04.742;3.273;1
12:14:04.765;3.268;1
12:14:04.789;3.27;1
12:14:04.812;3.27;1
12:14:04.835;3.265;1
12:14:04.857;3.278;1
12:14:04.884;3.278;1
12:14:04.903;3.275;1
12:14:04.929;3.275;1
12:14:04.950;3.273;1
12:14:04.973;3.273;1
12:14:04.995;3.278;1
12:14:05.018;3.28;1
12:14:05.041;3.28;1
12:14:05.064;3.282;1
12:14:05.087;3.282;1
12:14:05.110;3.28;1
12:14:05.133;3.27;1
12:14:05.156;3.268;1
12:14:05.181;3.268;1
12:14:05.202;3.261;1
12:14:05.225;3.265;1
12:14:05.248;3.268;1
12:14:05.271;3.268;1
12:14:05.294;3.268;1
12:14:05.318;3.263;1
12:14:05.341;3.263;1
12:14:05.363;3.256;1
12:14:05.387;3.249;1
12:14:05.411;3.249;1
12:14:05.434;3.256;1
12:14:05.456;3.256;1
12:14:05.483;3.256;1
12:14:05.502;3.265;1
12:14:05.524;3.265;1
12:14:05.548;3.258;1
12:14:05.571;3.246;1
12:14:05.596;3.244;1
12:14:05.617;3.244;1
12:14:05.640;3.244;1
12:14:05.664;3.251;1
12:14:05.686;3.263;1
12:14:05.710;3.261;1
12:14:05.733;3.261;1
12:14:05.757;3.261;1
12:14:05.777;3.256;1
12:14:05.803;3.251;1
12:14:05.823;3.265;1
12:14:05.847;3.27;1
12:14:05.870;3.27;1
12:14:05.892;3.27;1
12:14:05.915;3.268;1
12:14:05.938;3.263;1
12:14:05.961;3.261;1
12:14:05.986;3.263;1
12:14:06.008;3.263;1
12:14:06.031;3.263;1
12:14:06.056;3.27;1
12:14:06.076;3.265;1
12:14:06.100;3.261;1
12:14:06.123;3.251;1
12:14:06.146;3.251;1
12:14:06.169;3.251;1
12:14:06.192;3.251;1
12:14:06.215;3.251;1
12:14:06.238;3.251;1
12:14:06.261;3.258;1
12:14:06.285;3.258;1
12:14:06.308;3.258;1
12:14:06.331;3.256;1
12:14:06.353;3.241;1
12:14:06.376;3.241;1
12:14:06.399;3.241;1
12:14:06.422;3.256;1
12:14:06.445;3.258;1
12:14:06.468;3.258;1
12:14:06.491;3.258;1
12:14:06.514;3.246;1
12:14:06.537;3.249;1
12:14:06.560;3.249;1
12:14:06.584;3.249;1
12:14:06.606;3.244;1
12:14:06.629;3.244;1
12:14:06.652;3.253;1
12:14:06.675;3.253;1
12:14:06.699;3.253;1
12:14:06.723;3.256;1
12:14:06.744;3.256;1
12:14:06.767;3.244;1
12:14:06.792;3.241;1
12:14:06.815;3.244;1
12:14:06.839;3.258;1
12:14:06.859;3.258;1
12:14:06.887;3.258;1
12:14:06.906;3.258;1
12:14:06.928;3.253;1
12:14:06.953;3.246;1
12:14:06.976;3.246;1
12:14:07.000;3.246;1
12:14:07.020;3.256;1
12:14:07.047;3.263;1
12:14:07.066;3.263;1
12:14:07.089;3.268;1
12:14:07.111;3.261;1
12:14:07.136;3.261;1
12:14:07.159;3.251;1
12:14:07.186;3.246;1
12:14:07.206;3.253;1
12:14:07.227;3.253;1
12:14:07.250;3.261;1
12:14:07.274;3.261;1
12:14:07.297;3.261;1
12:14:07.321;3.256;1
12:14:07.343;3.246;1
12:14:07.364;3.253;1
12:14:07.388;3.253;1
12:14:07.410;3.253;1
12:14:07.436;3.258;1
12:14:07.458;3.263;1
12:14:07.483;3.263;1
12:14:07.502;3.261;1
12:14:07.525;3.261;1
12:14:07.548;3.261;1
12:14:07.573;3.256;1
12:14:07.594;3.253;1
12:14:07.617;3.258;1
12:14:07.640;3.268;1
12:14:07.663;3.268;1
12:14:07.689;3.268;1
12:14:07.709;3.265;1
12:14:07.732;3.258;1
12:14:07.755;3.258;1
12:14:07.780;3.258;1
12:14:07.803;3.268;1
12:14:07.824;3.268;1
12:14:07.848;3.268;1
12:14:07.870;3.27;1
12:14:07.895;3.27;1
12:14:07.917;3.27;1
12:14:07.939;3.261;1
12:14:07.964;3.256;1
12:14:07.989;3.256;1
12:14:08.009;3.256;1
12:14:08.032;3.265;1
12:14:08.056;3.273;1
12:14:08.079;3.273;1
12:14:08.103;3.268;1
12:14:08.126;3.268;1
12:14:08.147;3.256;1
12:14:08.169;3.249;1
12:14:08.193;3.256;1
12:14:08.215;3.273;1
12:14:08.239;3.273;1
12:14:08.264;3.273;1
12:14:08.287;3.27;1
12:14:08.311;3.265;1
12:14:08.332;3.261;1
12:14:08.355;3.258;1
12:14:08.379;3.258;1
12:14:08.402;3.27;1
12:14:08.422;3.275;1
12:14:08.447;3.28;1
12:14:08.469;3.28;1
12:14:08.493;3.273;1
12:14:08.514;3.273;1
12:14:08.540;3.265;1
12:14:08.562;3.275;1
12:14:08.584;3.273;1
12:14:08.606;3.285;1
12:14:08.629;3.285;1
12:14:08.654;3.285;1
12:14:08.676;3.28;1
12:14:08.699;3.28;1
12:14:08.723;3.278;1
12:14:08.745;3.273;1
12:14:08.767;3.273;1
12:14:08.792;3.273;1
12:14:08.813;3.285;1
12:14:08.839;3.285;1
12:14:08.861;3.282;1
12:14:08.884;3.275;1
12:14:08.907;3.27;1
12:14:08.928;3.27;1
12:14:08.951;3.27;1
12:14:08.975;3.278;1
12:14:08.998;3.28;1
12:14:09.022;3.282;1
12:14:09.044;3.275;1
12:14:09.067;3.275;1
12:14:09.091;3.275;1
12:14:09.112;3.268;1
12:14:09.138;3.268;1
12:14:09.160;3.27;1
12:14:09.182;3.275;1
12:14:09.204;3.275;1
12:14:09.227;3.275;1
12:14:09.250;3.275;1
12:14:09.275;3.268;1
12:14:09.296;3.263;1
12:14:09.319;3.261;1
12:14:09.342;3.261;1
12:14:09.365;3.27;1
12:14:09.389;3.28;1
12:14:09.411;3.28;1
12:14:09.434;3.273;1
12:14:09.457;3.27;1
12:14:09.483;3.27;1
12:14:09.505;3.27;1
12:14:09.528;3.263;1
12:14:09.550;3.273;1
12:14:09.572;3.285;1
12:14:09.595;3.285;1
12:14:09.618;3.285;1
12:14:09.642;3.285;1
12:14:09.666;3.28;1
12:14:09.689;3.278;1
12:14:09.711;3.278;1
12:14:09.733;3.292;1
12:14:09.757;3.292;1
12:14:09.784;3.292;1
12:14:09.805;3.292;1
12:14:09.826;3.292;1
12:14:09.849;3.282;1
12:14:09.873;3.278;1
12:14:09.897;3.278;1
12:14:09.917;3.273;1
12:14:09.943;3.285;1
12:14:09.965;3.299;1
12:14:09.989;3.299;1
12:14:10.010;3.306;1
12:14:10.034;3.306;1
12:14:10.057;3.297;1
12:14:10.080;3.287;1
12:14:10.101;3.292;1
12:14:10.125;3.292;1
12:14:10.148;3.297;1
12:14:10.171;3.297;1
12:14:10.193;3.299;1
12:14:10.219;3.292;1
12:14:10.241;3.282;1
12:14:10.262;3.28;1
12:14:10.287;3.28;1
12:14:10.309;3.273;1
12:14:10.331;3.273;1
12:14:10.354;3.28;1
12:14:10.380;3.292;1
12:14:10.403;3.292;1
12:14:10.423;3.287;1
12:14:10.449;3.287;1
12:14:10.470;3.287;1
12:14:10.492;3.282;1
12:14:10.515;3.285;1
12:14:10.538;3.29;1
12:14:10.561;3.294;1
12:14:10.584;3.294;1
12:14:10.607;3.29;1
12:14:10.630;3.287;1
12:14:10.653;3.287;1
12:14:10.676;3.282;1
12:14:10.699;3.282;1
12:14:10.722;3.278;1
12:14:10.745;3.278;1
12:14:10.768;3.278;1
12:14:10.792;3.278;1
12:14:10.814;3.278;1
12:14:10.837;3.278;1
12:14:10.860;3.268;1
12:14:10.885;3.268;1
12:14:10.908;3.261;1
12:14:10.931;3.27;1
12:14:10.952;3.28;1
12:14:10.975;3.287;1
12:14:10.999;3.287;1
12:14:11.022;3.287;1
12:14:11.045;3.285;1
12:14:11.068;3.28;1
12:14:11.091;3.28;1
12:14:11.115;3.273;1
12:14:11.136;3.273;1
12:14:11.160;3.285;1
12:14:11.186;3.285;1
12:14:11.205;3.29;1
12:14:11.229;3.285;1
12:14:11.252;3.275;1
12:14:11.275;3.275;1
12:14:11.297;3.268;1
12:14:11.321;3.275;1
12:14:11.346;3.285;1
12:14:11.366;3.285;1
12:14:11.389;3.294;1
12:14:11.412;3.285;1
12:14:11.435;3.285;1
12:14:11.460;3.278;1
12:14:11.486;3.278;1
12:14:11.507;3.278;1
12:14:11.527;3.28;1
12:14:11.551;3.29;1
12:14:11.573;3.29;1
12:14:11.596;3.285;1
12:14:11.620;3.285;1
12:14:11.645;3.282;1
12:14:11.666;3.282;1
12:14:11.688;3.27;1
12:14:11.712;3.27;1
12:14:11.735;3.278;1
12:14:11.757;3.28;1
12:14:11.784;3.278;1
12:14:11.803;3.278;1
12:14:11.826;3.265;1
12:14:11.850;3.265;1
12:14:11.874;3.256;1
12:14:11.897;3.256;1
12:14:11.921;3.263;1
12:14:11.943;3.273;1
12:14:11.966;3.268;1
12:14:11.987;3.268;1
12:14:12.012;3.268;1
12:14:12.035;3.261;1
12:14:12.057;3.249;1
12:14:12.081;3.241;1
12:14:12.104;3.251;1
12:14:12.125;3.251;1
12:14:12.148;3.251;1
12:14:12.172;3.246;1
12:14:12.197;3.244;1
12:14:12.219;3.239;1
12:14:12.241;3.227;1
12:14:12.263;3.227;1
12:14:12.288;3.227;1
12:14:12.309;3.234;1
12:14:12.333;3.244;1
12:14:12.355;3.256;1
12:14:12.383;3.251;1
12:14:12.401;3.251;1
12:14:12.425;3.251;1
12:14:12.448;3.244;1
12:14:12.471;3.244;1
12:14:12.494;3.256;1
12:14:12.518;3.253;1
12:14:12.540;3.253;1
12:14:12.565;3.253;1
12:14:12.585;3.253;1
12:14:12.608;3.246;1
12:14:12.632;3.246;1
12:14:12.654;3.246;1
12:14:12.680;3.251;1
12:14:12.704;3.251;1
12:14:12.725;3.251;1
12:14:12.747;3.258;1
12:14:12.771;3.265;1
12:14:12.793;3.253;1
12:14:12.817;3.246;1
12:14:12.840;3.246;1
12:14:12.865;3.246;1
12:14:12.885;3.251;1
12:14:12.909;3.256;1
12:14:12.931;3.27;1
12:14:12.957;3.261;1
12:14:12.979;3.261;1
12:14:13.003;3.253;1
12:14:13.025;3.253;1
12:14:13.047;3.246;1
12:14:13.070;3.244;1
12:14:13.094;3.251;1
12:14:13.118;3.251;1
12:14:13.140;3.249;1
12:14:13.161;3.246;1
12:14:13.186;3.246;1
12:14:13.209;3.241;1
12:14:13.232;3.232;1
12:14:13.256;3.232;1
12:14:13.278;3.237;1
12:14:13.301;3.241;1
12:14:13.325;3.249;1
12:14:13.346;3.241;1
12:14:13.368;3.241;1
12:14:13.391;3.241;1
12:14:13.414;3.232;1
12:14:13.437;3.237;1
12:14:13.463;3.244;1
12:14:13.484;3.251;1
12:14:13.508;3.251;1
12:14:13.530;3.251;1
12:14:13.554;3.256;1
12:14:13.577;3.249;1
12:14:13.598;3.241;1
12:14:13.622;3.239;1
12:14:13.645;3.246;1
12:14:13.667;3.246;1
12:14:13.690;3.246;1
12:14:13.714;3.253;1
12:14:13.737;3.258;1
12:14:13.759;3.244;1
12:14:13.783;3.234;1
12:14:13.804;3.234;1
12:14:13.828;3.234;1
12:14:13.850;3.239;1
12:14:13.873;3.246;1
12:14:13.898;3.253;1
12:14:13.922;3.251;1
12:14:13.944;3.251;1
12:14:13.967;3.246;1
12:14:13.990;3.246;1
12:14:14.011;3.237;1
12:14:14.037;3.232;1
12:14:14.059;3.237;1
12:14:14.083;3.237;1
12:14:14.103;3.237;1
12:14:14.126;3.246;1
12:14:14.149;3.246;1
12:14:14.173;3.234;1
12:14:14.195;3.222;1
12:14:14.218;3.222;1
12:14:14.241;3.222;1
12:14:14.264;3.237;1
12:14:14.287;3.237;1
12:14:14.310;3.239;1
12:14:14.333;3.239;1
12:14:14.356;3.239;1
12:14:14.382;3.239;1
12:14:14.404;3.232;1
12:14:14.425;3.222;1
12:14:14.449;3.224;1
12:14:14.471;3.222;1
12:14:14.494;3.232;1
12:14:14.518;3.232;1
12:14:14.543;3.232;1
12:14:14.566;3.234;1
12:14:14.586;3.229;1
12:14:14.610;3.22;1
12:14:14.633;3.217;1
12:14:14.655;3.217;1
12:14:14.680;3.217;1
12:14:14.704;3.217;1
12:14:14.724;3.232;1
12:14:14.748;3.239;1
12:14:14.770;3.227;1
12:14:14.796;3.227;1
12:14:14.816;3.222;1
12:14:14.841;3.222;1
12:14:14.865;3.227;1
12:14:14.888;3.232;1
12:14:14.909;3.244;1
12:14:14.931;3.244;1
12:14:14.957;3.234;1
12:14:14.980;3.239;1
12:14:15.003;3.239;1
12:14:15.026;3.229;1
12:14:15.046;3.234;1
12:14:15.070;3.234;1
12:14:15.094;3.237;1
12:14:15.117;3.241;1
12:14:15.141;3.241;1
12:14:15.162;3.244;1
12:14:15.186;3.244;1
12:14:15.208;3.241;1
12:14:15.232;3.241;1
12:14:15.254;3.241;1
12:14:15.278;3.251;1
12:14:15.301;3.251;1
12:14:15.325;3.256;1
12:14:15.345;3.258;1
12:14:15.369;3.258;1
12:14:15.392;3.256;1
12:14:15.414;3.246;1
12:14:15.437;3.246;1
12:14:15.461;3.246;1
12:14:15.485;3.249;1
12:14:15.507;3.249;1
