TimeStamp;Положение КПВ (поз. A3);0 - Bad, 1 - Good
12:13:55.867;8.865;1
12:13:55.887;8.865;1
12:13:55.912;8.893;1
12:13:55.935;8.882;1
12:13:55.957;8.834;1
12:13:55.981;8.868;1
12:13:56.002;8.868;1
12:13:56.025;8.834;1
12:13:56.049;8.834;1
12:13:56.071;8.783;1
12:13:56.094;8.812;1
12:13:56.118;8.812;1
12:13:56.140;8.837;1
12:13:56.166;8.82;1
12:13:56.188;8.82;1
12:13:56.210;8.747;1
12:13:56.232;8.837;1
12:13:56.255;8.8;1
12:13:56.282;8.775;1
12:13:56.302;8.775;1
12:13:56.327;8.775;1
12:13:56.348;8.817;1
12:13:56.370;8.84;1
12:13:56.394;8.84;1
12:13:56.416;8.882;1
12:13:56.439;8.882;1
12:13:56.462;8.854;1
12:13:56.486;8.882;1
12:13:56.508;8.882;1
12:13:56.531;8.837;1
12:13:56.554;8.837;1
12:13:56.577;8.837;1
12:13:56.600;8.775;1
12:13:56.623;8.885;0
12:13:56.646;8.795;1
12:13:56.670;8.795;1
12:13:56.694;8.865;1
12:13:56.715;8.865;1
12:13:56.741;8.814;1
12:13:56.763;8.882;1
12:13:56.785;8.764;0
12:13:56.807;8.764;1
12:13:56.831;8.854;1
12:13:56.853;8.812;1
12:13:56.876;8.812;1
12:13:56.902;8.859;1
12:13:56.923;8.803;1
12:13:56.945;8.803;1
12:13:56.969;8.91;0
12:13:56.993;8.783;0
12:13:57.015;8.783;1
12:13:57.037;8.792;1
12:13:57.061;8.789;1
12:13:57.085;8.803;1
12:13:57.106;8.803;1
12:13:57.129;8.786;1
12:13:57.152;8.786;1
12:13:57.178;8.741;1
12:13:57.201;8.758;1
12:13:57.221;8.806;1
12:13:57.247;8.797;1
12:13:57.268;8.797;1
12:13:57.290;8.797;1
12:13:57.315;8.873;1
12:13:57.337;8.834;1
12:13:57.359;8.854;1
12:13:57.385;8.73;0
12:13:57.406;8.73;1
12:13:57.429;8.744;1
12:13:57.452;8.744;1
12:13:57.474;8.716;1
12:13:57.500;8.887;0
12:13:57.520;8.873;1
12:13:57.546;8.896;1
12:13:57.566;8.896;1
12:13:57.591;8.896;1
12:13:57.612;8.834;1
12:13:57.637;8.817;1
12:13:57.659;8.781;1
12:13:57.683;8.761;1
12:13:57.705;8.761;1
12:13:57.728;8.761;1
12:13:57.751;8.792;1
12:13:57.774;8.767;1
12:13:57.799;8.786;1
12:13:57.819;8.823;1
12:13:57.845;8.823;1
12:13:57.868;8.896;1
12:13:57.888;8.896;1
12:13:57.911;8.82;1
12:13:57.936;8.758;1
12:13:57.959;8.907;0
12:13:57.982;8.907;1
12:13:58.003;8.862;1
12:13:58.027;8.862;1
12:13:58.050;8.8;1
12:13:58.072;8.699;0
12:13:58.098;8.851;0
12:13:58.121;8.851;1
12:13:58.143;8.865;1
12:13:58.165;8.865;1
12:13:58.188;8.845;1
12:13:58.210;8.851;1
12:13:58.236;8.896;1
12:13:58.257;8.896;1
12:13:58.283;8.806;1
12:13:58.305;8.806;1
12:13:58.327;8.896;1
12:13:58.348;8.817;1
12:13:58.372;8.781;1
12:13:58.396;8.781;1
12:13:58.418;8.781;1
12:13:58.441;8.781;1
12:13:58.463;8.817;1
12:13:58.488;8.826;1
12:13:58.510;8.899;1
12:13:58.532;8.924;1
12:13:58.556;8.924;1
12:13:58.581;8.924;1
12:13:58.604;8.817;0
12:13:58.627;8.758;1
12:13:58.647;8.834;1
12:13:58.671;8.871;1
12:13:58.695;8.871;1
12:13:58.716;8.871;1
12:13:58.739;8.806;1
12:13:58.762;8.848;1
12:13:58.785;8.848;1
12:13:58.808;8.879;1
12:13:58.831;8.772;0
12:13:58.854;8.772;1
12:13:58.877;8.834;1
12:13:58.900;8.834;1
12:13:58.923;8.764;1
12:13:58.946;8.764;1
12:13:58.970;8.764;1
12:13:58.992;8.792;1
12:13:59.015;8.865;1
12:13:59.038;8.775;1
12:13:59.061;8.778;1
12:13:59.086;8.778;1
12:13:59.107;8.817;1
12:13:59.132;8.817;1
12:13:59.155;8.84;1
12:13:59.177;8.896;1
12:13:59.200;8.82;1
12:13:59.223;8.82;1
12:13:59.245;8.806;1
12:13:59.269;8.806;1
12:13:59.292;8.834;1
12:13:59.317;8.761;1
12:13:59.339;8.809;1
12:13:59.361;8.809;1
12:13:59.386;8.705;0
12:13:59.409;8.705;1
12:13:59.429;8.716;1
12:13:59.453;8.719;1
12:13:59.475;8.8;1
12:13:59.498;8.8;1
12:13:59.524;8.741;1
12:13:59.546;8.758;1
12:13:59.568;8.758;1
12:13:59.591;8.848;1
12:13:59.614;8.913;1
12:13:59.637;8.941;1
12:13:59.661;8.941;1
12:13:59.684;8.893;1
12:13:59.706;8.893;1
12:13:59.730;8.862;1
12:13:59.753;8.862;1
12:13:59.775;8.806;1
12:13:59.798;8.806;1
12:13:59.821;8.916;0
12:13:59.847;8.868;1
12:13:59.869;8.834;1
12:13:59.891;8.834;1
12:13:59.913;8.868;1
12:13:59.937;8.868;1
12:13:59.962;8.882;1
12:13:59.986;8.983;0
12:14:00.005;8.879;0
12:14:00.031;8.879;1
12:14:00.052;8.797;1
12:14:00.076;8.797;1
12:14:00.097;8.862;1
12:14:00.120;8.851;1
12:14:00.143;8.859;1
12:14:00.169;8.882;1
12:14:00.189;8.882;1
12:14:00.212;8.882;1
12:14:00.235;8.851;1
12:14:00.258;8.786;1
12:14:00.283;8.831;1
12:14:00.305;8.893;1
12:14:00.328;8.893;1
12:14:00.351;8.893;1
12:14:00.374;8.882;1
12:14:00.397;8.842;1
12:14:00.421;8.772;1
12:14:00.443;8.792;1
12:14:00.468;8.792;1
12:14:00.490;8.792;1
12:14:00.511;8.823;1
12:14:00.536;8.862;1
12:14:00.557;8.865;1
12:14:00.581;8.862;1
12:14:00.604;8.862;1
12:14:00.628;8.876;1
12:14:00.649;8.876;1
12:14:00.673;8.924;1
12:14:00.696;8.803;0
12:14:00.717;8.834;1
12:14:00.743;8.814;1
12:14:00.764;8.814;1
12:14:00.786;8.837;1
12:14:00.809;8.837;1
12:14:00.834;8.896;1
12:14:00.857;8.795;0
12:14:00.881;8.806;1
12:14:00.905;8.806;1
12:14:00.925;8.806;1
12:14:00.948;8.792;1
12:14:00.970;8.865;1
12:14:00.993;8.817;1
12:14:01.017;8.859;1
12:14:01.040;8.859;1
12:14:01.064;8.859;1
12:14:01.089;8.812;1
12:14:01.108;8.792;1
12:14:01.132;8.879;1
12:14:01.155;8.865;1
12:14:01.177;8.806;1
12:14:01.202;8.806;1
12:14:01.223;8.865;1
12:14:01.246;8.803;1
12:14:01.270;8.803;1
12:14:01.294;8.826;1
12:14:01.316;8.885;1
12:14:01.338;8.885;1
12:14:01.364;8.865;1
12:14:01.387;8.865;1
12:14:01.407;8.91;1
12:14:01.430;8.986;1
12:14:01.455;9.062;1
12:14:01.478;9.062;1
12:14:01.500;8.932;0
12:14:01.523;8.969;1
12:14:01.545;8.969;1
12:14:01.568;8.865;0
12:14:01.592;8.865;1
12:14:01.614;8.865;1
12:14:01.640;8.758;0
12:14:01.662;8.958;0
12:14:01.685;8.868;1
12:14:01.706;8.868;1
12:14:01.730;8.927;1
12:14:01.754;8.927;1
12:14:01.777;8.969;1
12:14:01.800;8.941;1
12:14:01.824;8.91;1
12:14:01.846;8.904;1
12:14:01.868;8.904;1
12:14:01.890;8.904;1
12:14:01.913;8.927;1
12:14:01.936;8.876;1
12:14:01.959;8.789;1
12:14:01.983;8.837;1
12:14:02.005;8.837;1
12:14:02.028;8.837;1
12:14:02.051;8.896;1
12:14:02.074;8.896;1
12:14:02.097;8.896;1
12:14:02.122;8.896;1
12:14:02.144;8.851;1
12:14:02.166;8.876;1
12:14:02.190;8.876;1
12:14:02.212;8.744;0
12:14:02.237;8.741;1
12:14:02.259;8.755;1
12:14:02.283;8.755;1
12:14:02.304;8.778;1
12:14:02.329;8.778;1
12:14:02.350;8.8;1
12:14:02.374;8.851;1
12:14:02.397;8.899;1
12:14:02.421;8.958;1
12:14:02.442;8.958;1
12:14:02.466;8.952;1
12:14:02.489;8.952;1
12:14:02.513;8.932;1
12:14:02.536;8.927;1
12:14:02.558;8.955;1
12:14:02.584;8.955;1
12:14:02.603;8.955;1
12:14:02.627;8.848;0
12:14:02.650;8.848;1
12:14:02.674;8.958;0
12:14:02.697;8.975;1
12:14:02.721;8.975;1
12:14:02.743;8.89;1
12:14:02.765;8.876;1
12:14:02.787;8.969;1
12:14:02.810;8.969;1
12:14:02.834;8.91;1
12:14:02.857;8.91;1
12:14:02.881;8.857;1
12:14:02.905;8.958;0
12:14:02.925;8.859;0
12:14:02.950;8.859;1
12:14:02.971;8.91;1
12:14:02.995;8.91;1
12:14:03.019;8.887;1
12:14:03.041;8.958;1
12:14:03.063;8.958;1
12:14:03.088;8.899;1
12:14:03.110;8.899;1
12:14:03.134;8.899;1
12:14:03.155;8.924;1
12:14:03.183;8.865;1
12:14:03.202;8.865;1
12:14:03.224;8.927;1
12:14:03.247;8.927;1
12:14:03.271;8.927;1
12:14:03.293;8.944;1
12:14:03.318;8.842;0
12:14:03.340;8.972;0
12:14:03.362;8.924;1
12:14:03.387;8.902;1
12:14:03.409;8.902;1
12:14:03.433;8.902;1
12:14:03.454;8.876;1
12:14:03.479;8.89;1
12:14:03.500;8.89;1
12:14:03.525;8.879;1
12:14:03.546;8.913;1
12:14:03.569;8.913;1
12:14:03.594;8.904;1
12:14:03.615;8.972;1
12:14:03.641;8.902;1
12:14:03.663;8.848;1
12:14:03.687;8.848;1
12:14:03.709;8.848;1
12:14:03.731;8.848;1
12:14:03.754;8.848;1
12:14:03.777;8.907;1
12:14:03.800;8.952;1
12:14:03.824;8.952;1
12:14:03.846;8.899;1
12:14:03.868;8.899;1
12:14:03.892;8.972;1
12:14:03.916;9.014;1
12:14:03.939;8.837;0
12:14:03.961;8.837;1
12:14:03.984;8.831;1
12:14:04.006;8.851;1
12:14:04.030;8.851;1
12:14:04.053;8.913;1
12:14:04.075;8.848;1
12:14:04.101;8.955;0
12:14:04.121;8.955;1
12:14:04.145;8.972;1
12:14:04.168;8.972;1
12:14:04.192;8.879;1
12:14:04.215;8.91;1
12:14:04.237;8.837;1
12:14:04.259;8.837;1
12:14:04.288;8.879;1
12:14:04.305;8.91;1
12:14:04.329;8.91;1
12:14:04.351;8.924;1
12:14:04.374;8.989;1
12:14:04.399;8.989;1
12:14:04.423;8.93;1
12:14:04.445;8.927;1
12:14:04.469;8.938;1
12:14:04.490;8.938;1
12:14:04.512;8.955;1
12:14:04.538;8.955;1
12:14:04.560;8.851;0
12:14:04.582;8.935;1
12:14:04.605;8.944;1
12:14:04.627;8.944;1
12:14:04.652;8.851;1
12:14:04.675;8.851;1
12:14:04.696;8.947;0
12:14:04.719;8.882;1
12:14:04.742;8.865;1
12:14:04.765;8.82;1
12:14:04.789;8.924;0
12:14:04.812;8.924;1
12:14:04.835;8.924;1
12:14:04.857;8.961;1
12:14:04.884;8.873;1
12:14:04.903;8.938;1
12:14:04.929;8.938;1
12:14:04.950;8.983;1
12:14:04.973;8.983;1
12:14:04.995;8.941;1
12:14:05.018;8.91;1
12:14:05.041;8.896;1
12:14:05.064;8.972;1
12:14:05.087;8.972;1
12:14:05.110;8.972;1
12:14:05.133;8.969;1
12:14:05.156;8.907;1
12:14:05.181;8.848;1
12:14:05.202;8.893;1
12:14:05.225;8.893;1
12:14:05.248;9.003;0
12:14:05.271;9.003;1
12:14:05.294;9.003;1
12:14:05.318;9.031;1
12:14:05.341;8.893;0
12:14:05.363;8.913;1
12:14:05.387;8.913;1
12:14:05.411;8.93;1
12:14:05.434;9.003;1
12:14:05.456;9;1
12:14:05.483;9;1
12:14:05.502;8.913;1
12:14:05.524;8.913;1
12:14:05.548;8.902;1
12:14:05.571;8.876;1
12:14:05.596;8.814;1
12:14:05.617;8.814;1
12:14:05.640;8.89;1
12:14:05.664;8.941;1
12:14:05.686;8.941;1
12:14:05.710;8.865;1
12:14:05.733;8.893;1
12:14:05.757;8.848;1
12:14:05.777;8.823;1
12:14:05.803;8.823;1
12:14:05.823;8.882;1
12:14:05.847;8.918;1
12:14:05.870;8.918;1
12:14:05.892;8.927;1
12:14:05.915;8.848;1
12:14:05.938;8.848;1
12:14:05.961;8.882;1
12:14:05.986;8.944;1
12:14:06.008;8.944;1
12:14:06.031;8.918;1
12:14:06.056;8.947;1
12:14:06.076;8.947;1
12:14:06.100;8.941;1
12:14:06.123;8.958;1
12:14:06.146;8.989;1
12:14:06.169;8.989;1
12:14:06.192;9.034;1
12:14:06.215;9.034;1
12:14:06.238;9.034;1
12:14:06.261;8.941;1
12:14:06.285;8.941;1
12:14:06.308;9.017;1
12:14:06.331;8.93;1
12:14:06.353;8.944;1
12:14:06.376;8.944;1
12:14:06.399;8.944;1
12:14:06.422;8.876;1
12:14:06.445;8.924;1
12:14:06.468;8.961;1
12:14:06.491;8.961;1
12:14:06.514;8.961;1
12:14:06.537;8.871;1
12:14:06.560;8.879;1
12:14:06.584;8.879;1
12:14:06.606;8.916;1
12:14:06.629;8.842;1
12:14:06.652;8.865;1
12:14:06.675;8.865;1
12:14:06.699;8.865;1
12:14:06.723;8.947;1
12:14:06.744;8.969;1
12:14:06.767;8.975;1
12:14:06.792;8.975;1
12:14:06.815;8.972;1
12:14:06.839;8.972;1
12:14:06.859;8.972;1
12:14:06.887;8.972;1
12:14:06.906;8.947;1
12:14:06.928;8.947;1
12:14:06.953;9;1
12:14:06.976;8.927;1
12:14:07.000;8.927;1
12:14:07.020;8.924;1
12:14:07.047;8.924;1
12:14:07.066;8.924;1
12:14:07.089;8.958;1
12:14:07.111;8.924;1
12:14:07.136;8.947;1
12:14:07.159;8.868;1
12:14:07.186;8.868;1
12:14:07.206;8.834;1
12:14:07.227;8.834;1
12:14:07.250;8.944;0
12:14:07.274;8.885;1
12:14:07.297;8.882;1
12:14:07.321;8.882;1
12:14:07.343;8.868;1
12:14:07.364;8.879;1
12:14:07.388;8.879;1
12:14:07.410;8.941;1
12:14:07.436;8.902;1
12:14:07.458;8.983;1
12:14:07.483;8.983;1
12:14:07.502;8.969;1
12:14:07.525;8.941;1
12:14:07.548;8.941;1
12:14:07.573;8.932;1
12:14:07.594;8.961;1
12:14:07.617;8.961;1
12:14:07.640;8.902;1
12:14:07.663;8.902;1
12:14:07.689;8.997;0
12:14:07.709;8.913;1
12:14:07.732;8.913;1
12:14:07.755;8.913;1
12:14:07.780;8.913;1
12:14:07.803;8.842;1
12:14:07.824;8.868;1
12:14:07.848;8.882;1
12:14:07.870;8.913;1
12:14:07.895;8.913;1
12:14:07.917;8.913;1
12:14:07.939;8.958;1
12:14:07.964;8.924;1
12:14:07.989;8.927;1
12:14:08.009;8.966;1
12:14:08.032;8.966;1
12:14:08.056;8.834;0
12:14:08.079;8.834;1
12:14:08.103;8.854;1
12:14:08.126;8.913;1
12:14:08.147;8.868;1
12:14:08.169;8.868;1
12:14:08.193;8.885;1
12:14:08.215;8.868;1
12:14:08.239;8.834;1
12:14:08.264;8.834;1
12:14:08.287;8.899;1
12:14:08.311;8.899;1
12:14:08.332;8.882;1
12:14:08.355;8.904;1
12:14:08.379;8.91;1
12:14:08.402;8.958;1
12:14:08.422;8.958;1
12:14:08.447;8.941;1
12:14:08.469;8.941;1
12:14:08.493;8.955;1
12:14:08.514;8.969;1
12:14:08.540;8.944;1
12:14:08.562;8.944;1
12:14:08.584;8.938;1
12:14:08.606;8.992;1
12:14:08.629;8.992;1
12:14:08.654;8.927;1
12:14:08.676;8.958;1
12:14:08.699;8.977;1
12:14:08.723;8.977;1
12:14:08.745;8.983;1
12:14:08.767;8.983;1
12:14:08.792;8.896;1
12:14:08.813;9.003;0
12:14:08.839;8.986;1
12:14:08.861;8.986;1
12:14:08.884;8.921;1
12:14:08.907;8.868;1
12:14:08.928;8.868;1
12:14:08.951;8.834;1
12:14:08.975;8.885;1
12:14:08.998;8.885;1
12:14:09.022;8.91;1
12:14:09.044;8.972;1
12:14:09.067;8.972;1
12:14:09.091;9.082;0
12:14:09.112;8.952;0
12:14:09.138;8.952;1
12:14:09.160;9.023;1
12:14:09.182;8.913;0
12:14:09.204;8.913;1
12:14:09.227;9.017;0
12:14:09.250;9.017;1
12:14:09.275;9.017;1
12:14:09.296;8.935;1
12:14:09.319;9.023;1
12:14:09.342;9.023;1
12:14:09.365;8.941;1
12:14:09.389;8.941;1
12:14:09.411;8.941;1
12:14:09.434;8.952;1
12:14:09.457;8.969;1
12:14:09.483;8.924;1
12:14:09.505;8.924;1
12:14:09.528;8.918;1
12:14:09.550;8.918;1
12:14:09.572;8.885;1
12:14:09.595;8.885;1
12:14:09.618;8.885;1
12:14:09.642;8.944;1
12:14:09.666;8.91;1
12:14:09.689;8.91;1
12:14:09.711;8.865;1
12:14:09.733;8.851;1
12:14:09.757;8.91;1
12:14:09.784;8.91;1
12:14:09.805;8.955;1
12:14:09.826;8.921;1
12:14:09.849;8.921;1
12:14:09.873;8.789;0
12:14:09.897;8.913;0
12:14:09.917;9.079;0
12:14:09.943;8.958;0
12:14:09.965;8.958;1
12:14:09.989;8.958;1
12:14:10.010;8.944;1
12:14:10.034;9;1
12:14:10.057;8.952;1
12:14:10.080;8.986;1
12:14:10.101;8.986;1
12:14:10.125;8.986;1
12:14:10.148;8.958;1
12:14:10.171;8.828;0
12:14:10.193;8.893;1
12:14:10.219;8.879;1
12:14:10.241;8.879;1
12:14:10.262;8.848;1
12:14:10.287;8.848;1
12:14:10.309;8.876;1
12:14:10.331;8.944;1
12:14:10.354;8.865;1
12:14:10.380;8.865;1
12:14:10.403;8.916;1
12:14:10.423;8.91;1
12:14:10.449;8.921;1
12:14:10.470;8.921;1
12:14:10.492;8.947;1
12:14:10.515;8.947;1
12:14:10.538;8.972;1
12:14:10.561;8.997;1
12:14:10.584;8.913;1
12:14:10.607;8.795;0
12:14:10.630;8.795;1
12:14:10.653;8.795;1
12:14:10.676;8.921;0
12:14:10.699;8.921;1
12:14:10.722;8.91;1
12:14:10.745;8.91;1
12:14:10.768;8.831;1
12:14:10.792;8.831;1
12:14:10.814;8.834;1
12:14:10.837;8.834;1
12:14:10.860;8.865;1
12:14:10.885;8.865;1
12:14:10.908;8.975;0
12:14:10.931;8.941;1
12:14:10.952;8.941;1
12:14:10.975;8.902;1
12:14:10.999;8.902;1
12:14:11.022;8.961;1
12:14:11.045;8.868;1
12:14:11.068;8.927;1
12:14:11.091;8.927;1
12:14:11.115;8.851;1
12:14:11.136;8.896;1
12:14:11.160;8.972;1
12:14:11.186;8.972;1
12:14:11.205;8.916;1
12:14:11.229;8.916;1
12:14:11.252;8.91;1
12:14:11.275;8.896;1
12:14:11.297;8.851;1
12:14:11.321;8.724;0
12:14:11.346;8.724;1
12:14:11.366;8.724;1
12:14:11.389;8.845;0
12:14:11.412;8.89;1
12:14:11.435;8.952;1
12:14:11.460;8.927;1
12:14:11.486;8.927;1
12:14:11.507;8.927;1
12:14:11.527;8.972;1
12:14:11.551;8.916;1
12:14:11.573;8.831;1
12:14:11.596;8.879;1
12:14:11.620;8.879;1
12:14:11.645;8.93;1
12:14:11.666;8.93;1
12:14:11.688;8.944;1
12:14:11.712;8.927;1
12:14:11.735;8.899;1
12:14:11.757;8.899;1
12:14:11.784;8.871;1
12:14:11.803;8.871;1
12:14:11.826;8.857;1
12:14:11.850;8.868;1
12:14:11.874;9.034;0
12:14:11.897;8.918;0
12:14:11.921;8.918;1
12:14:11.943;8.958;1
12:14:11.966;8.834;0
12:14:11.987;8.834;1
12:14:12.012;8.896;1
12:14:12.035;8.941;1
12:14:12.057;8.941;1
12:14:12.081;8.975;1
12:14:12.104;8.896;1
12:14:12.125;8.896;1
12:14:12.148;8.879;1
12:14:12.172;8.913;1
12:14:12.197;8.913;1
12:14:12.219;8.893;1
12:14:12.241;8.893;1
12:14:12.263;8.879;1
12:14:12.288;8.879;1
12:14:12.309;8.969;1
12:14:12.333;8.969;1
12:14:12.355;9;1
12:14:12.383;8.986;1
12:14:12.401;8.938;1
12:14:12.425;8.938;1
12:14:12.448;8.91;1
12:14:12.471;8.871;1
12:14:12.494;8.871;1
12:14:12.518;8.966;0
12:14:12.540;8.899;1
12:14:12.565;8.955;1
12:14:12.585;8.955;1
12:14:12.608;8.989;1
12:14:12.632;8.989;1
12:14:12.654;8.944;1
12:14:12.680;8.963;1
12:14:12.704;8.966;1
12:14:12.725;8.966;1
12:14:12.747;8.975;1
12:14:12.771;8.975;1
12:14:12.793;8.899;1
12:14:12.817;8.885;1
12:14:12.840;8.952;1
12:14:12.865;8.952;1
12:14:12.885;8.989;1
12:14:12.909;8.989;1
12:14:12.931;8.997;1
12:14:12.957;8.944;1
12:14:12.979;8.944;1
12:14:13.003;8.994;1
12:14:13.025;8.994;1
12:14:13.047;8.927;1
12:14:13.070;8.927;1
12:14:13.094;8.91;1
12:14:13.118;8.924;1
12:14:13.140;8.972;1
12:14:13.161;8.907;1
12:14:13.186;8.907;1
12:14:13.209;8.907;1
12:14:13.232;8.927;1
12:14:13.256;8.842;1
12:14:13.278;8.902;1
12:14:13.301;8.899;1
12:14:13.325;8.899;1
12:14:13.346;8.972;1
12:14:13.368;8.972;1
12:14:13.391;8.806;0
12:14:13.414;8.845;1
12:14:13.437;8.803;1
12:14:13.463;8.803;1
12:14:13.484;8.834;1
12:14:13.508;8.834;1
12:14:13.530;8.789;1
12:14:13.554;8.969;0
12:14:13.577;8.972;1
12:14:13.598;8.972;1
12:14:13.622;8.989;1
12:14:13.645;9.107;0
12:14:13.667;9.107;0
12:14:13.690;9.034;0
12:14:13.714;8.983;0
12:14:13.737;8.983;0
12:14:13.759;8.975;0
12:14:13.783;8.896;0
12:14:13.804;8.902;1
12:14:13.828;8.902;1
12:14:13.850;8.848;1
12:14:13.873;8.848;1
12:14:13.898;8.896;1
12:14:13.922;8.944;1
12:14:13.944;8.896;1
12:14:13.967;8.958;1
12:14:13.990;8.958;1
12:14:14.011;8.955;1
12:14:14.037;8.955;1
12:14:14.059;8.921;1
12:14:14.083;8.913;1
12:14:14.103;8.913;1
12:14:14.126;8.809;0
12:14:14.149;8.809;1
12:14:14.173;8.809;1
12:14:14.195;8.921;0
12:14:14.218;8.913;1
12:14:14.241;8.913;1
12:14:14.264;8.896;1
12:14:14.287;8.896;1
12:14:14.310;8.845;1
12:14:14.333;8.845;1
12:14:14.356;8.845;1
12:14:14.382;8.927;1
12:14:14.404;8.882;1
12:14:14.425;8.876;1
12:14:14.449;8.876;1
12:14:14.471;8.899;1
12:14:14.494;8.924;1
12:14:14.518;8.924;1
12:14:14.543;8.876;1
12:14:14.566;8.896;1
12:14:14.586;8.896;1
12:14:14.610;8.857;1
12:14:14.633;8.935;1
12:14:14.655;8.885;1
12:14:14.680;8.924;1
12:14:14.704;8.924;1
12:14:14.724;8.924;1
12:14:14.748;8.969;1
12:14:14.770;8.938;1
12:14:14.796;8.885;1
12:14:14.816;8.814;1
12:14:14.841;8.814;1
12:14:14.865;8.814;1
12:14:14.888;8.896;1
12:14:14.909;8.921;1
12:14:14.931;8.921;1
12:14:14.957;8.882;1
12:14:14.980;8.885;1
12:14:15.003;8.885;1
12:14:15.026;8.885;1
12:14:15.046;8.961;1
12:14:15.070;8.972;1
12:14:15.094;8.938;1
12:14:15.117;8.966;1
12:14:15.141;8.966;1
12:14:15.162;8.966;1
12:14:15.186;8.98;1
12:14:15.208;8.986;1
12:14:15.232;8.952;1
12:14:15.254;8.955;1
12:14:15.278;8.955;1
12:14:15.301;8.955;1
12:14:15.325;8.989;1
12:14:15.345;8.927;1
12:14:15.369;8.975;1
12:14:15.392;8.913;1
12:14:15.414;8.913;1
12:14:15.437;8.862;1
12:14:15.461;8.862;1
12:14:15.485;8.865;1
12:14:15.507;8.806;1
12:14:15.530;8.848;1
12:14:15.553;8.848;1
12:14:15.575;8.857;1
12:14:15.600;8.91;1
12:14:15.622;8.91;1
12:14:15.644;8.896;1
12:14:15.667;8.865;1
12:14:15.690;8.865;1
12:14:15.715;8.885;1
12:14:15.738;8.851;1
12:14:15.762;9.082;0
12:14:15.784;9.082;1
12:14:15.806;9.006;1
12:14:15.829;9.006;1
12:14:15.851;8.994;1
12:14:15.875;8.955;1
12:14:15.897;8.958;1
12:14:15.921;8.921;1
12:14:15.946;8.921;1
12:14:15.967;8.921;1
12:14:15.991;8.921;1
12:14:16.013;8.91;1
12:14:16.038;8.817;1
12:14:16.058;8.941;0
12:14:16.086;8.941;1
12:14:16.107;8.941;1
12:14:16.127;8.958;1
12:14:16.151;8.876;1
12:14:16.173;8.918;1
12:14:16.198;8.817;0
12:14:16.220;8.817;1
12:14:16.245;8.879;1
12:14:16.265;8.879;1
12:14:16.289;8.873;1
12:14:16.312;8.865;1
12:14:16.335;8.865;1
12:14:16.360;8.82;1
12:14:16.383;8.82;1
12:14:16.404;8.82;1
12:14:16.427;8.958;0
12:14:16.450;9.02;1
12:14:16.473;8.913;0
12:14:16.497;8.902;1
12:14:16.520;8.902;1
12:14:16.542;8.902;1
12:14:16.564;8.913;1
12:14:16.587;8.896;1
12:14:16.610;8.966;1
12:14:16.634;8.966;1
12:14:16.657;8.966;1
12:14:16.683;8.966;1
12:14:16.704;8.89;1
12:14:16.725;9.014;0
12:14:16.749;8.93;1
12:14:16.771;8.949;1
12:14:16.795;8.949;1
12:14:16.819;8.949;1
12:14:16.840;8.952;1
12:14:16.863;8.983;1
12:14:16.888;8.941;1
12:14:16.909;8.961;1
12:14:16.933;8.845;0
12:14:16.955;8.845;1
12:14:16.981;8.845;1
12:14:17.001;8.992;0
12:14:17.025;8.871;0
12:14:17.048;8.834;1
12:14:17.070;8.865;1
12:14:17.094;8.865;1
12:14:17.117;8.865;1
12:14:17.139;8.831;1
12:14:17.162;8.927;0
12:14:17.186;8.927;1
12:14:17.208;8.868;1
12:14:17.231;8.868;1
12:14:17.254;8.927;1
12:14:17.277;8.927;1
12:14:17.300;8.848;1
12:14:17.323;8.823;1
12:14:17.346;8.823;1
12:14:17.369;8.823;1
12:14:17.392;8.885;1
12:14:17.415;8.902;1
12:14:17.438;8.865;1
12:14:17.461;8.944;1
12:14:17.485;8.944;1
12:14:17.508;8.93;1
12:14:17.532;8.93;1
12:14:17.553;8.862;1
12:14:17.579;8.876;1
12:14:17.601;8.89;1
12:14:17.624;8.89;1
12:14:17.646;8.941;1
12:14:17.668;8.941;1
12:14:17.691;9.008;1
12:14:17.714;9.02;1
12:14:17.737;8.966;1
12:14:17.762;8.966;1
12:14:17.784;8.958;1
12:14:17.806;8.986;1
12:14:17.830;8.986;1
12:14:17.854;8.896;1
12:14:17.878;8.851;1
12:14:17.899;8.851;1
12:14:17.922;8.868;1
12:14:17.947;8.834;1
12:14:17.968;8.834;1
12:14:17.990;8.834;1
12:14:18.015;8.887;1
12:14:18.038;8.851;1
12:14:18.060;8.851;1
12:14:18.083;8.941;1
12:14:18.105;8.89;1
12:14:18.129;8.89;1
12:14:18.151;8.958;1
12:14:18.174;8.924;1
12:14:18.198;8.924;1
12:14:18.223;8.955;1
12:14:18.244;8.944;1
12:14:18.267;8.944;1
12:14:18.290;8.93;1
12:14:18.314;8.944;1
12:14:18.337;8.944;1
12:14:18.358;8.961;1
12:14:18.386;8.989;1
12:14:18.404;9.053;1
12:14:18.428;9.053;1
12:14:18.451;8.955;0
12:14:18.474;8.955;1
12:14:18.496;8.98;1
12:14:18.519;8.958;1
12:14:18.542;8.93;1
12:14:18.566;8.916;1
12:14:18.588;8.916;1
12:14:18.611;8.916;1
12:14:18.634;8.879;1
12:14:18.657;8.837;1
12:14:18.682;8.817;1
12:14:18.704;8.84;1
12:14:18.727;8.84;1
12:14:18.750;8.84;1
12:14:18.773;8.859;1
12:14:18.797;8.896;1
